Affiliation,Country,count,latitude,longitude
Key Laboratory for Green Chemical Technology of Ministry of Education,China,1,35.0000663,104.999955
Key Laboratory of Advanced Technology for Internet of Things,China,1,35.0000663,104.999955
Key Laboratory of Diagnosis and Treatment for the Development of Chronic Liver Disease in Zhejiang Province,China,1,35.0000663,104.999955
Key Laboratory of Digital Technology in Medical Diagnostics of Zhejiang Province,China,1,35.0000663,104.999955
"Key Laboratory of Groundwater Resources and Environment, Ministry of Education",China,1,35.0000663,104.999955
Key Laboratory of Road and Traffic Engineering of the State Ministry of Education,China,1,35.0000663,104.999955
KFKI Research Institute for Particle and Nuclear Physics,Hungary,1,47.1817585,19.5060937
Khajondetchairit Research Group,Thailand,1,14.8971921,100.83273
Kharkiv National Medical University,Ukraine,1,49.4871968,31.2718321
Khawaja Fareed University of Engineering and Information Technology,Pakistan,1,30.3308401,71.247499
Khlong Lan Hospital,Thailand,1,16.183292,99.3247694
Khlongkhlung Hospital,Thailand,1,14.8971921,100.83273
Khon Kean Hospital,Thailand,1,14.8971921,100.83273
KhueangNai Hospital,Thailand,1,14.8971921,100.83273
Khulna University,Bangladesh,1,22.80144445,89.53423659
Khulna University Environmental Science Discipline,Bangladesh,1,24.4769288,90.2934413
Khum Charoen Agriculture Cooperative 100,Thailand,1,14.8971921,100.83273
Khwaja Fareed University of Engineering &amp; Information Technology,Pakistan,1,30.3308401,71.247499
Kiang Wu Hospital,Macao,1,22.19913925,113.5426381
Kidney Department of Medicine of Sunpasitthiprasong Hospital,Thailand,1,14.8971921,100.83273
Kidwai Memorial Institute of Oncology India,India,1,12.93642515,77.59816578
Kilimanjaro Christian Medical Centre,Tanzania,1,-3.31921305,37.3274784
Kilimanjaro Christian Medical University College,Tanzania,1,-6.5247123,35.7878438
Kimberley Hospital,South Africa,1,-28.7467125,24.77148882
King Abdullah International M.R.C.,Saudi Arabia,1,25.6242618,42.3528328
King Abdullah University of Science and Technology,Saudi Arabia,1,22.32237535,39.11738352
King Edward Medical University Lahore,Pakistan,1,31.57075315,74.31415586
King Fahad Military Medical Complex,Saudi Arabia,1,26.32069675,50.02183538
"King Fahad Specialist Hospital, Dammam",Saudi Arabia,1,26.4115181,50.10121204
King Fahd Armed Forces Hospital,Saudi Arabia,1,25.6242618,42.3528328
King Fahd Military Medical Complex,Saudi Arabia,1,25.6242618,42.3528328
King Faisal Specialist Hospital and Research Center,Yemen,1,16.3471243,47.8915271
King Momgkut’s University of Technology Thonburi,Thailand,1,14.8971921,100.83273
King Mong Kut Institute of Technology Lardkrabang,Thailand,1,14.8971921,100.83273
King Mongkut's Inst of Technology,Thailand,1,14.8971921,100.83273
King Mongkut's of University Technology North,Thailand,1,13.8218432,100.5131602
King Monglt 'S Universit OfTechnolog Thonburi,Thailand,1,14.8971921,100.83273
King Monglt's Institute of Technolog Ladkabang,Thailand,1,14.8971921,100.83273
King Monglt's Universit of Technolog North Bangkk 1518,Thailand,1,14.8971921,100.83273
King Moungkult's Institute of Technology,Thailand,1,14.8971921,100.83273
King Prajadhipok's Institute,Thailand,1,14.8971921,100.83273
King University Jeddah,Saudi Arabia,1,21.5116823,39.2283775
King's Fertility,United Kingdom,1,47.5576704,-122.2847603
King's Mill Hospital,United Kingdom,1,54.7023545,-3.2765753
Kingston Hospital NHS Foundation Trust,United Kingdom,1,54.7023545,-3.2765753
Kirikkale ?niversitesi,Turkey,1,39.87118715,33.45215394
Kirkvich Vet Clinic,Thailand,1,14.8971921,100.83273
Kisumu County Department of Health,Kenya,1,1.4419683,38.4313975
Kitasato University Hospital,Japan,1,36.5748441,139.2394179
Kitasato University School of Medicine,Japan,1,40.6243397,141.2383747
KK Hospital,Singapore,1,1.3105297,103.8467804
KLE Technological University,India,1,15.36900665,75.12365706
Klerksdorp and Tshepong Hospital Complex,South Africa,1,-28.8166236,24.991639
Klini?ki Bolni?ki Centar Rijeka,Croatia,1,45.3323737,14.42742852
Klinik Arlesheim,Switzerland,1,47.49390625,7.614607745
Klinik Donaustadt,Austria,1,48.21799035,16.4639595
Klinik Pakar Au Yong,Malaysia,1,4.5693754,102.2656823
Klinik Pakar Y&amp;C,Malaysia,1,4.5693754,102.2656823
Klinik St. Anna,Switzerland,1,47.058188,8.325621016
Kliniku Agatharied,Germany,1,51.1638175,10.4478313
Klinikum Agatharied,Germany,1,51.1638175,10.4478313
Klinikum Bayreuth GmbH,Germany,1,51.1638175,10.4478313
Klinikum Osnabr?ck,Germany,1,52.27824935,8.002721001
Klinikum Schwabing,Germany,1,48.1709654,11.57755505
Klnic Chong,Malaysia,1,4.5693754,102.2656823
KMCT Medical College,India,1,11.3255689,75.97013465
KMITL Business School,Thailand,1,14.8971921,100.83273
Kobe Gakuin University,Japan,1,34.663757,135.0291256
Kobe University Graduate School of Business Administration,Japan,1,36.5748441,139.2394179
Kobe University Hospital,Japan,1,34.6851362,135.1708471
Kochi University,Japan,1,9.9848308,76.22913513
Kogakuin University,Japan,1,35.6902784,139.695401
Koh Samui Hospital,Thailand,1,9.5220384,99.93517867
Kohelet Policy Forum,Israel,1,30.8124247,34.8594762
Kohsar University Murree,Pakistan,1,30.3308401,71.247499
Kokilaben Hospital,India,1,19.1312947,72.8246301
Kokoro Research Center,Japan,1,36.5748441,139.2394179
Kolling Institute of Medical Research,Australia,1,-24.7761086,134.755
"Komarov Botanical Institute, Russian Academy of Sciences",Russian Federation,1,64.6863136,97.7453061
Komfo Anokye Teaching Hospital,Ghana,1,6.69688455,-1.62997874
Kompleks YPP Al-Fattah,Indonesia,1,-2.4833826,117.8902853
Komunalnyi zaklad Miska bahatoprofilna klinichna likarnia #4,Ukraine,1,49.4871968,31.2718321
Konan University,Japan,1,34.683801,135.2660926
Kongju National University,South Korea,1,36.85175285,127.1510574
Kongu Engineering College,India,1,11.2721791,77.6039999
Kongunadu Arts and Science College,India,1,11.0599857,76.9483963
"Koninklijke Visio, Landelijke Stichting Slechtzienden en Blinden",Netherlands,1,52.2434979,5.6343227
Konkuk University Medical Center,South Korea,1,37.54061975,127.0723177
Korea Electrotechnology Research Institute,South Korea,1,36.638392,127.6961188
Korea Food Research Institute,South Korea,1,35.83594415,127.0496625
Korea Institute for Advanced Study,South Korea,1,37.5928947,127.0457539
Korea Institute of Geoscience and Mineral Resources,South Korea,1,36.37895715,127.3605026
Korea Institute of Industrial Technology,South Korea,1,35.2270254,126.848183
Korea Institute of Science and Technology Information,South Korea,1,36.3651843,127.3593597
Korea Maritime and Ocean University,South Korea,1,35.0761704,129.0891449
Korea MSD Animal drugs,South Korea,1,36.638392,127.6961188
Korea National College of Agriculture and Fisheries,South Korea,1,37.2283228,126.9703944
Korea Research Institute Chemical Technology,South Korea,1,36.387749,127.3598176
Korea University Ansan Hospital,South Korea,1,37.31911085,126.8251972
Korea University Business School,South Korea,1,36.638392,127.6961188
Korea University of Technology and Education,South Korea,1,36.7635507,127.281751
KOSHISH-National Mental Health Self-Help Organization,Nepal,1,28.3780464,83.9999901
Kotelawala Defense University,Sri Lanka,1,7.5554942,80.7137847
Kouhoukai Takagi Hospital,Japan,1,36.5748441,139.2394179
Kovai Medical Center and Hospital,India,1,11.0891666,76.9384105
"Kowa Pharmaceuticals America, Inc.",United States,1,39.7837304,-100.445882
Kowloon Central,Hong Kong,1,22.31829095,114.1951552
KPJ Healthcare Berhad,Malaysia,1,4.5693754,102.2656823
KPJ Kajang Specialist Hospital,Malaysia,1,2.9998953,101.7858949
KPJ Sabah Specialist Hospital,Malaysia,1,4.5693754,102.2656823
Krabi Hospital,Thailand,1,8.0758642,98.9152065
Krabookkoo Wildlife Breeding Center,Thailand,1,14.8971921,100.83273
Krankenhaus Salem,Germany,1,49.42335415,8.683786866
Krasnoyarsk Regional Center for Prevention and Control of AIDS,Russian Federation,1,64.6863136,97.7453061
Krembil Centre for Neuroinformatics,Canada,1,61.0666922,-107.991707
Kroger,United States,1,38.08210225,-84.48871288
Krungsri Nimble Company,Thailand,1,14.8971921,100.83273
Kudret Eye Hospital,Turkey,1,38.9597594,34.9249653
Kumaraguru College of Technology,India,1,11.0778243,76.9895628
Kumasi Centre for Collaborative Research in Tropical Medicine (KCCR),Ghana,1,6.6697745,-1.5765542
Kumuch Nattional Institute of Technology,South Korea,1,36.638392,127.6961188
Kun Shan University,Taiwan,1,23.5983227,120.8353769
Kunming Children's Hospital,China,1,25.0347435,102.7096647
Kunming Health Vocational College,China,1,35.0000663,104.999955
Kunsan National University,South Korea,1,36.638392,127.6961188
Kuopio University Hospital,Finland,1,62.8978319,27.64798224
Kurashiki Central Hospital,Japan,1,36.5748441,139.2394179
Kurokawa Hospital,Japan,1,38.0812666,139.4456024
Kuwaiti Specialized Hospital,Sudan,1,29.3551162,48.02711223
Kwai Chung Hospital,China,1,22.3426854,114.1336184
Kwangwoon University,South Korea,1,37.620582,127.0571714
K-water Institute,South Korea,1,36.638392,127.6961188
Kyaukse University,Myanmar,1,21.6906013,96.13085906
Kyiv Academic University,Ukraine,1,49.4871968,31.2718321
Kyorin University,Japan,1,35.6774485,139.5669004
Kyoto Notre Dame University,Japan,1,35.0504329,135.7717775
Kyoto University School of Public Health,Japan,1,36.5748441,139.2394179
Kyoto Women's University,Japan,1,34.9889417,135.7792656
"Kyowa Kirin Co., Ltd.",Japan,1,36.5748441,139.2394179
Kyrgyz State Medical Academy,Kyrgyzstan,1,42.84215245,74.60685659
Kyrgyz State Medical Institute for Retraining and Continuous Education,Kyrgyzstan,1,41.5089324,74.724091
"Kyushu University, Faculty of Medical Sciences",Japan,1,36.5748441,139.2394179
L. Parodi - Delfino Hospital,Italy,1,42.6384261,12.674297
L.N. Gumilyov Eurasian National University,Kazakhstan,1,51.1601126,71.4645985
La Jolla Institute for Allergy and Immunology,United States,1,32.877243,-117.219901
La Plaine des Cafres,France,1,-21.2252979,55.5552098
La Sierra University,United States,1,33.9101505,-117.4957465
Labasa Hospital,Fiji,1,-16.43232865,179.3788639
Laborat? rio de Instrumenta??o e F?sica Experimental de Part?culas,Portugal,1,39.6621648,-8.1353519
Laboratoire Chrono-Environnement,France,1,46.603354,1.8883335
Laboratoire de Biom?trie et Biologie ?volutive,France,1,45.7808039,4.870432
Laboratoire de G?ologie de l'?cole Normale Sup?rieure de Paris,France,1,46.603354,1.8883335
Laboratoire de Neurosciences Cognitives &amp; Computationnelles,France,1,46.603354,1.8883335
Laboratoire de Physique de Clermont,France,1,45.7611754,3.110831247
Laboratoire de Physique Nucl?aire et de Hautes Energies,France,1,46.603354,1.8883335
Laboratoire de Physique Theorique d'Orsay,France,1,46.603354,1.8883335
Laboratoire de Physique Th?orique et Hautes ?nergies,France,1,46.603354,1.8883335
Laboratoire de Psychologie Sociale,France,1,46.603354,1.8883335
"Laboratoire d'Informatique, Signaux et Syst?mes de Sophia-Antipolis",France,1,46.603354,1.8883335
Laboratoire d'Ing?nierie des Syst?mes Macromol?culaires,France,1,43.2575611,5.4068601
Laboratori Nazionali del Gran Sasso,Italy,1,42.4210544,13.51623005
"Laboratorios Hipra, S.A.",Spain,1,39.3260685,-4.8379791
Laboratory for Medical Microbiology and Public Health,Netherlands,1,52.2434979,5.6343227
Laboratory of Medical Microbiology,Germany,1,51.1638175,10.4478313
Laboratory of Medicinal Chemistry,Thailand,1,14.8971921,100.83273
Laboratory of Natural Products,Thailand,1,14.8971921,100.83273
Laboratory of Pharmacology,Thailand,1,14.8971921,100.83273
Laboratrio de Instrumentao e Fsica Experimental de Partculas,Portugal,1,39.6621648,-8.1353519
Labyrinth Global Health,United States,1,39.7837304,-100.445882
Lac Hong University,Viet Nam,1,15.9266657,107.9650855
Ladoke Akintola University of Technology,Nigeria,1,8.1673148,4.2670422
Lady Doak College,India,1,22.3511148,78.6677428
Lady Ridgeway Hospital for Children,Sri Lanka,1,7.5554942,80.7137847
Laemchabang Hospital,Thailand,1,14.8971921,100.83273
Lagos State University,Nigeria,1,6.47378905,3.199472194
Lahore Electric Supply Company,Pakistan,1,30.3308401,71.247499
Lahore University of Management Sciences,Pakistan,1,31.470326,74.40974393
Laikon General Hospital,Greece,1,38.9953683,21.9877132
Lake Erie College of Osteopathic Medicine,United States,1,27.45187325,-82.43331658
Lake Superior State University,United States,1,46.49031635,-84.36601537
Lampang Cancer Hospital,Thailand,1,14.8971921,100.83273
Lampang Rajabhat University,Thailand,1,18.23490025,99.48700438
Lamphun Provincial Livestock Office,Thailand,1,14.8971921,100.83273
Lan Krabue Hospital,Thailand,1,16.598955,99.8455202
Lancaster Retina Specialists,United States,1,39.7837304,-100.445882
Langu Hospital,Thailand,1,14.8971921,100.83273
Language Institute,Thailand,1,13.73517945,100.5322707
LAPTH Laboratoire d'Annecy-Le-Vieux de Physique Theorique,France,1,46.603354,1.8883335
Larissa General Hospital,Greece,1,39.6122303,22.38656621
Late B.S.Arts Prof.N.G.Sci &amp; A.G.Comm College Sakharkherda,India,1,22.3511148,78.6677428
Latin American Association for the Study of the Liver (ALEH),Mexico,1,19.4326296,-99.1331785
Latin American Chapter (LAC-DD)-International Society for Peritoneal Dialysis,United States,1,39.7837304,-100.445882
Latin American Sepsis Institute,Brazil,1,-10.3333333,-53.2
Latin American Society of Pediatric Intensive Care (LARed Network),Uruguay,1,-32.8755548,-56.0201525
Latter Day Saints Hospital,United States,1,42.71725595,-110.9305623
Launceston General Hospital,Australia,1,-41.4470148,147.1416366
LBSAGC,India,1,22.3511148,78.6677428
Le Centre de Recherche Douglas,Canada,1,61.0666922,-107.991707
Le Moyne College,United States,1,43.04834115,-76.08517611
Le Quy Don Technical University,Viet Nam,1,21.0483792,105.7856678
Le Theil,France,1,49.6098947,-1.470807
Learning Innovation for Thai Society Research Unit,Thailand,1,14.8971921,100.83273
Leco Instrument (Thailand) Company Limited,Thailand,1,14.8971921,100.83273
LED Lighting,Thailand,1,1.308148,103.8573101
Leeds General Infirmary,United Kingdom,1,53.8023565,-1.55477118
Legacy Health,United States,1,45.4195906,-122.66847
Leibniz Institut fur Pflanzenbiochemie,Germany,1,51.49643095,11.94409058
Leibniz Institute for Astrophysics Potsdam,Germany,1,52.40528165,13.10295468
Leibniz Institute for Resilience Research,Germany,1,51.1638175,10.4478313
Leibniz-Institut f?r Molekulare Pharmakologie,Germany,1,52.6242138,13.5045095
Leibniz-Institut f?r Werkstofforientierte Technologien IWT,Germany,1,51.1638175,10.4478313
Leibniz-Institute of Freshwater Ecology and Inland Fisheries,Germany,1,51.1638175,10.4478313
Leibniz-WissenschaftsCampus Primatenkognition,Germany,1,51.1638175,10.4478313
Leibniz-Zentrum f?r Agrarlandschaftsforschung (ZALF) e. V.,Germany,1,51.1638175,10.4478313
Leiria Hospital Center,Portugal,1,39.6621648,-8.1353519
Lenovo Group,United States,1,33.3214014,44.4463947
LERMA - Laboratoire d'?tudes du Rayonnement et de la Mati?re en Astrophysique et Atmosph?res,France,1,46.603354,1.8883335
Levanger Hospital,Norway,1,63.741931,11.2900778
Liaoning University of Traditional Chinese Medicine,China,1,41.82900845,123.4286651
Liaquat College of Medicine and Dentistry,Pakistan,1,30.3308401,71.247499
Liberia Chimpanzee Rescue and Protection,Liberia,1,5.7499721,-9.3658524
Lick Observatory,United States,1,37.3415922,-121.6428763
LICOS,United States,1,10.5005754,123.9404423
Life Center,Thailand,1,-15.7322308,-47.89641927
"Life Sciences Institute, Zhejiang University",China,1,35.0000663,104.999955
Liggins Institute,New Zealand,1,-41.5000831,172.8344077
Lighthouse for Christ Eye Centre,Kenya,1,1.4419683,38.4313975
Lille ?conomie Management ( LEM ),France,1,46.603354,1.8883335
Lilongwe University of Agriculture and Natural Resources,Malawi,1,-13.2687204,33.9301963
Limited,China,1,41.3513767,-75.66059149
Lincoln County Hospital,United Kingdom,1,53.23357635,-0.518676289
Lincoln University,New Zealand,1,39.8065518,-75.92870551
Lindner Center of HOPE,United States,1,39.3312201,-84.29568823
"Lion Corporation, Japan",Japan,1,35.696873,139.79174
LIP - Lisboa,Portugal,1,38.7399201,-9.1433675
Lisie Hospital,India,1,9.987876,76.28816831
Little Flower Hospital &amp; Research Institute,India,1,22.3511148,78.6677428
Littlemore Mental Health Centre,United Kingdom,1,51.7182196,-1.229612869
